Timestamp,acc68X,acc68Y,acc68Z,acc69X,acc69Y,acc69Z
1748188804.164848,0.15673828125,0.6494140625,-0.7900390625,0.22802734375,0.94091796875,0.2978515625
1748188804.217439,0.15576171875,0.65087890625,-0.7919921875,0.24169921875,0.951171875,0.2939453125
1748188804.270025,0.15380859375,0.6484375,-0.78955078125,0.23291015625,0.93896484375,0.30615234375
1748188804.322687,0.15087890625,0.6494140625,-0.7861328125,0.23974609375,0.951171875,0.310546875
1748188804.3753204,0.1513671875,0.64453125,-0.7900390625,0.23876953125,0.93896484375,0.2978515625
1748188804.427987,0.15087890625,0.64892578125,-0.79443359375,0.236328125,0.9423828125,0.30517578125
1748188804.480681,0.150390625,0.65087890625,-0.77978515625,0.2373046875,0.9375,0.29296875
1748188804.5332708,0.150390625,0.6474609375,-0.78271484375,0.236328125,0.947265625,0.2978515625
1748188804.5858998,0.14697265625,0.6484375,-0.7861328125,0.2353515625,0.943359375,0.31201171875
1748188804.6385908,0.15380859375,0.6513671875,-0.78271484375,0.23291015625,0.93701171875,0.30029296875
1748188804.6912074,0.15234375,0.6494140625,-0.78662109375,0.23876953125,0.94873046875,0.30419921875
1748188804.7438536,0.15283203125,0.650390625,-0.78564453125,0.23583984375,0.93701171875,0.3056640625
