Time,Axis_0_Value,Axis_1_Value
1744358981.8583195,1,2
1744358981.85837,1,2
1744358981.8584185,1,2
1744358981.8584669,1,2
1744358981.8585145,1,2
1744358981.8585622,1,2
1744358981.8586102,1,2
1744358981.858658,1,2
1744358981.8587058,1,2
1744358981.858753,1,2
1744358981.8588006,1,2
1744358981.8588483,1,2
1744358981.858896,1,2
1744358981.8589444,1,2
1744358981.8589933,1,2
1744358981.8590417,1,2
1744358981.8590915,1,2
1744358981.85914,1,2
1744358981.8591876,1,2
1744358981.8592355,1,2
1744358981.8592832,1,2
1744358981.859331,1,2
1744358981.8593783,1,2
1744358981.8594258,1,2
1744358981.8594742,1,2
1744358981.8595219,1,2
1744358981.8595693,1,2
1744358981.859617,1,2
1744358981.8596644,1,2
1744358981.8597114,1,2
1744358981.8597589,1,2
1744358981.8598063,1,2
1744358981.8598547,1,2
1744358981.8599017,1,2
1744358981.8599489,1,2
1744358981.8599956,1,2
1744358981.8600428,1,2
1744358981.86009,1,2
1744358981.8601372,1,2
1744358981.8601847,1,2
1744358981.8602324,1,2
1744358981.8602803,1,2
1744358981.8604262,1,2
1744358981.860482,1,2
1744358981.8605316,1,2
1744358981.8605797,1,2
1744358981.860628,1,2
1744358981.8606758,1,2
1744358981.8607235,1,2
1744358981.8607705,1,2
1744358981.8608184,1,2
1744358981.860866,1,2
1744358981.860915,1,2
1744358981.8609624,1,2
1744358981.8610098,1,2
1744358981.8610578,1,2
1744358981.8611057,1,2
1744358981.8611538,1,2
1744358981.8612015,1,2
1744358981.8612494,1,2
1744358981.8612971,1,2
1744358981.8613448,1,2
1744358981.861392,1,2
1744358981.8614395,1,2
1744358981.86149,1,2
1744358981.8615375,1,2
1744358981.8615851,1,2
1744358981.8616326,1,2
1744358981.8616796,1,2
1744358981.861727,1,2
1744358981.8617752,1,2
1744358981.8618233,1,2
1744358981.8618708,1,2
1744358981.861918,1,2
1744358981.8619657,1,2
1744358981.8620355,1,2
1744358981.862085,1,2
1744358981.8621328,1,2
1744358981.86218,1,2
1744358981.862228,1,2
1744358981.8622754,1,2
1744358981.862323,1,2
1744358981.86237,1,2
1744358981.8624175,1,2
1744358981.8624651,1,2
1744358981.8625124,1,2
1744358981.86256,1,2
1744358981.8626075,1,2
1744358981.8626547,1,2
1744358981.862702,1,2
1744358981.862749,1,2
1744358981.862797,1,2
1744358981.862847,1,2
1744358981.8628948,1,2
1744358981.862943,1,2
1744358981.863067,1,2
1744358981.8631194,1,2
1744358981.8631682,1,2
1744358981.8632164,1,2
1744358981.8632648,1,2
1744358981.8633127,1,2
1744358981.8633604,1,2
1744358981.8634086,1,2
1744358981.8634565,1,2
1744358981.8635046,1,2
1744358981.863553,1,2
1744358981.8636017,1,2
1744358981.86365,1,2
1744358981.8637002,1,2
1744358981.8637483,1,2
1744358981.8637967,1,2
1744358981.8638446,1,2
1744358981.8638928,1,2
1744358981.8639402,1,2
1744358981.863988,1,2
1744358981.8640354,1,2
1744358981.8640833,1,2
1744358981.8641307,1,2
1744358981.8641787,1,2
1744358981.8642268,1,2
1744358981.8642743,1,2
1744358981.8643215,1,2
1744358981.8643694,1,2
1744358981.864417,1,2
1744358981.8644645,1,2
1744358981.8645122,1,2
1744358981.86456,1,2
1744358981.8646073,1,2
1744358981.8646564,1,2
1744358981.8647044,1,2
1744358981.8647518,1,2
1744358981.8647993,1,2
1744358981.8648467,1,2
1744358981.8648942,1,2
1744358981.8649416,1,2
1744358981.8649893,1,2
1744358981.865037,1,2
1744358981.8650842,1,2
1744358981.8651316,1,2
1744358981.865179,1,2
1744358981.8652265,1,2
1744358981.8652737,1,2
1744358981.8653219,1,2
1744358981.8653696,1,2
1744358981.8654172,1,2
1744358981.8654647,1,2
1744358981.865512,1,2
1744358981.8655593,1,2
1744358981.865676,1,2
1744358981.8657348,1,2
1744358981.8657846,1,2
1744358981.8658323,1,2
1744358981.86588,1,2
1744358981.865927,1,2
1744358981.8659933,1,2
1744358981.8660436,1,2
1744358981.866091,1,2
1744358981.8661385,1,2
1744358981.8661857,1,2
1744358981.866233,1,2
1744358981.86628,1,2
1744358981.866327,1,2
1744358981.8663745,1,2
1744358981.8664217,1,2
1744358981.8664694,1,2
1744358981.8665168,1,2
1744358981.866564,1,2
1744358981.866611,1,2
1744358981.866658,1,2
1744358981.8667054,1,2
1744358981.8667533,1,2
1744358981.8668005,1,2
1744358981.8668494,1,2
1744358981.8668969,1,2
1744358981.866944,1,2
1744358981.866991,1,2
1744358981.8670382,1,2
1744358981.8670855,1,2
1744358981.867133,1,2
1744358981.86718,1,2
1744358981.8672273,1,2
1744358981.8672748,1,2
1744358981.8673224,1,2
1744358981.8673694,1,2
1744358981.867417,1,2
1744358981.8674643,1,2
1744358981.8675117,1,2
1744358981.8675594,1,2
1744358981.8676066,1,2
1744358981.8676543,1,2
1744358981.8677018,1,2
1744358981.8677492,1,2
1744358981.8677967,1,2
1744358981.8678446,1,2
1744358981.8678923,1,2
1744358981.8679395,1,2
1744358981.867987,1,2
1744358981.8680346,1,2
1744358981.8680823,1,2
1744358981.8681297,1,2
1744358981.8681784,1,2
1744358981.8682263,1,2
1744358981.8683343,1,2
1744358981.8683918,1,2
1744358981.8684409,1,2
1744358981.8684888,1,2
1744358981.868536,1,2
1744358981.8685837,1,2
1744358981.8686316,1,2
1744358981.8686788,1,2
1744358981.8687267,1,2
1744358981.8687744,1,2
1744358981.8688226,1,2
1744358981.8688705,1,2
1744358981.8689177,1,2
1744358981.8689659,1,2
1744358981.8690133,1,2
1744358981.8690622,1,2
1744358981.8691099,1,2
1744358981.8691576,1,2
1744358981.8692052,1,2
1744358981.869253,1,2
1744358981.8693001,1,2
1744358981.8693478,1,2
1744358981.869396,1,2
1744358981.869445,1,2
1744358981.8694925,1,2
1744358981.8695407,1,2
1744358981.8695881,1,2
1744358981.8696356,1,2
1744358981.8696842,1,2
1744358981.8697317,1,2
1744358981.8697808,1,2
1744358981.8698287,1,2
1744358981.8698764,1,2
1744358981.869924,1,2
1744358981.869989,1,2
1744358981.8700395,1,2
1744358981.8700876,1,2
1744358981.8701355,1,2
1744358981.8701832,1,2
1744358981.8702314,1,2
1744358981.8702788,1,2
1744358981.8703268,1,2
1744358981.8703747,1,2
1744358981.8704226,1,2
1744358981.8704708,1,2
1744358981.8705182,1,2
1744358981.8705657,1,2
1744358981.8706136,1,2
1744358981.870661,1,2
1744358981.8707087,1,2
1744358981.8707566,1,2
1744358981.8708045,1,2
1744358981.870852,1,2
1744358981.8709,1,2
1744358981.871022,1,2
1744358981.871073,1,2
1744358981.8711216,1,2
1744358981.8711696,1,2
1744358981.8712175,1,2
1744358981.871265,1,2
1744358981.8713126,1,2
1744358981.8713605,1,2
1744358981.8714082,1,2
1744358981.8714557,1,2
1744358981.8715034,1,2
1744358981.871551,1,2
1744358981.8716,1,2
1744358981.8716476,1,2
1744358981.871695,1,2
1744358981.8717427,1,2
1744358981.8717906,1,2
1744358981.8718388,1,2
1744358981.8718863,1,2
1744358981.8719342,1,2
1744358981.871982,1,2
1744358981.8720298,1,2
1744358981.8720782,1,2
1744358981.8721259,1,2
1744358981.8721738,1,2
1744358981.8722215,1,2
1744358981.8722692,1,2
1744358981.872317,1,2
1744358981.8723645,1,2
1744358981.8724124,1,2
1744358981.87246,1,2
1744358981.8725073,1,2
1744358981.8725553,1,2
1744358981.872603,1,2
1744358981.8726501,1,2
1744358981.872698,1,2
1744358981.8727455,1,2
1744358981.8727934,1,2
1744358981.872841,1,2
1744358981.872888,1,2
1744358981.8729355,1,2
1744358981.8729832,1,2
1744358981.8730307,1,2
1744358981.8730783,1,2
1744358981.873126,1,2
1744358981.8731732,1,2
1744358981.8732207,1,2
1744358981.8732684,1,2
1744358981.873316,1,2
1744358981.8733633,1,2
1744358981.8734105,1,2
1744358981.873458,1,2
1744358981.8735065,1,2
1744358981.8735542,1,2
1744358981.8736672,1,2
1744358981.873719,1,2
1744358981.8737683,1,2
1744358981.873816,1,2
1744358981.873864,1,2
1744358981.8739116,1,2
1744358981.873959,1,2
1744358981.874087,1,2
1744358981.8741374,1,2
1744358981.8741848,1,2
1744358981.874233,1,2
1744358981.8742805,1,2
1744358981.8743284,1,2
1744358981.8743758,1,2
1744358981.8744235,1,2
1744358981.8744714,1,2
1744358981.8745193,1,2
1744358981.8745668,1,2
1744358981.8746142,1,2
1744358981.874662,1,2
1744358981.8747096,1,2
1744358981.8747573,1,2
1744358981.8748045,1,2
1744358981.8748524,1,2
1744358981.8749003,1,2
1744358981.8749475,1,2
1744358981.8749952,1,2
1744358981.875043,1,2
1744358981.8750904,1,2
1744358981.875138,1,2
1744358981.875186,1,2
1744358981.8752337,1,2
1744358981.8752818,1,2
1744358981.8753297,1,2
1744358981.8753774,1,2
1744358981.875425,1,2
1744358981.8754725,1,2
1744358981.8755202,1,2
1744358981.875568,1,2
1744358981.8756156,1,2
1744358981.8756628,1,2
1744358981.8757105,1,2
1744358981.8757603,1,2
1744358981.875809,1,2
1744358981.8758578,1,2
1744358981.8759058,1,2
1744358981.8759537,1,2
1744358981.8760014,1,2
1744358981.876049,1,2
1744358981.8760962,1,2
1744358981.876336,1,2
1744358981.8763947,1,2
1744358981.8764446,1,2
1744358981.8764925,1,2
1744358981.8765407,1,2
1744358981.8765886,1,2
1744358981.8766363,1,2
1744358981.8766837,1,2
1744358981.8767312,1,2
1744358981.8767786,1,2
1744358981.876826,1,2
1744358981.876873,1,2
1744358981.8769202,1,2
1744358981.8769677,1,2
1744358981.8770154,1,2
1744358981.8770633,1,2
1744358981.8771112,1,2
1744358981.8771594,1,2
1744358981.877207,1,2
1744358981.8772545,1,2
1744358981.877302,1,2
1744358981.8773494,1,2
1744358981.8773968,1,2
1744358981.877444,1,2
1744358981.8774924,1,2
1744358981.8775399,1,2
1744358981.8775876,1,2
1744358981.877635,1,2
1744358981.8776824,1,2
1744358981.8777301,1,2
1744358981.8777776,1,2
1744358981.8778253,1,2
1744358981.8778734,1,2
1744358981.877921,1,2
1744358981.8779805,1,2
1744358981.8780317,1,2
1744358981.8780794,1,2
1744358981.8781278,1,2
1744358981.8781757,1,2
1744358981.8782234,1,2
1744358981.878272,1,2
1744358981.8783193,1,2
1744358981.878367,1,2
1744358981.8784144,1,2
1744358981.8784616,1,2
1744358981.878509,1,2
1744358981.8785563,1,2
1744358981.8786037,1,2
1744358981.878651,1,2
1744358981.8786983,1,2
1744358981.8787456,1,2
1744358981.878793,1,2
1744358981.8788507,1,2
1744358981.8788984,1,2
1744358981.8790414,1,2
1744358981.8790977,1,2
1744358981.8791473,1,2
1744358981.8791978,1,2
1744358981.8792474,1,2
1744358981.8792965,1,2
1744358981.879345,1,2
1744358981.879393,1,2
1744358981.8794417,1,2
1744358981.8794894,1,2
1744358981.8795419,1,2
1744358981.8795893,1,2
1744358981.8796372,1,2
1744358981.879685,1,2
1744358981.8797324,1,2
1744358981.8797798,1,2
1744358981.8798275,1,2
1744358981.8798754,1,2
1744358981.8799226,1,2
1744358981.8799706,1,2
1744358981.8800182,1,2
1744358981.8800662,1,2
1744358981.8801157,1,2
1744358981.8801634,1,2
1744358981.8802109,1,2
1744358981.8802588,1,2
1744358981.8803065,1,2
1744358981.8803537,1,2
1744358981.8804011,1,2
1744358981.8804486,1,2
1744358981.8804955,1,2
1744358981.8805432,1,2
1744358981.8805904,1,2
1744358981.8806376,1,2
1744358981.8806856,1,2
1744358981.8807333,1,2
1744358981.8807807,1,2
1744358981.8808281,1,2
1744358981.8808787,1,2
1744358981.880927,1,2
1744358981.8809743,1,2
1744358981.8810217,1,2
1744358981.8810694,1,2
1744358981.8811169,1,2
1744358981.881165,1,2
1744358981.8812125,1,2
1744358981.8812597,1,2
1744358981.8813071,1,2
1744358981.8813543,1,2
1744358981.8814015,1,2
1744358981.8814497,1,2
1744358981.8814974,1,2
1744358981.881545,1,2
1744358981.8816776,1,2
1744358981.8817348,1,2
1744358981.881783,1,2
1744358981.8818307,1,2
1744358981.881878,1,2
1744358981.881925,1,2
1744358981.8819904,1,2
1744358981.882041,1,2
1744358981.8820887,1,2
1744358981.8821363,1,2
1744358981.8821838,1,2
1744358981.882231,1,2
1744358981.8822784,1,2
1744358981.8823261,1,2
1744358981.8823736,1,2
1744358981.8824227,1,2
1744358981.8824704,1,2
1744358981.8825185,1,2
1744358981.8825662,1,2
1744358981.882614,1,2
1744358981.882661,1,2
1744358981.8827095,1,2
1744358981.882757,1,2
1744358981.8828046,1,2
1744358981.8828526,1,2
1744358981.8829002,1,2
1744358981.882948,1,2
1744358981.882995,1,2
1744358981.8830423,1,2
1744358981.88309,1,2
1744358981.8831372,1,2
1744358981.883185,1,2
1744358981.8832324,1,2
1744358981.8832798,1,2
1744358981.8833277,1,2
1744358981.8833754,1,2
1744358981.8834233,1,2
1744358981.8834708,1,2
1744358981.8835185,1,2
1744358981.883566,1,2
1744358981.8836133,1,2
1744358981.883662,1,2
1744358981.88371,1,2
1744358981.883768,1,2
1744358981.8838203,1,2
1744358981.8838685,1,2
1744358981.8839164,1,2
1744358981.8839638,1,2
1744358981.8840113,1,2
1744358981.8840587,1,2
1744358981.8841064,1,2
1744358981.884154,1,2
1744358981.8842018,1,2
1744358981.884323,1,2
1744358981.884376,1,2
1744358981.8844252,1,2
1744358981.8844738,1,2
1744358981.8845217,1,2
1744358981.8845696,1,2
1744358981.8846166,1,2
1744358981.8846645,1,2
1744358981.8847122,1,2
1744358981.8847597,1,2
1744358981.8848073,1,2
1744358981.8848548,1,2
1744358981.884904,1,2
1744358981.8849514,1,2
1744358981.8849993,1,2
1744358981.8850467,1,2
1744358981.8850946,1,2
1744358981.8851426,1,2
1744358981.8851895,1,2
1744358981.8852372,1,2
1744358981.8852844,1,2
1744358981.8853319,1,2
1744358981.885379,1,2
1744358981.8854258,1,2
1744358981.885473,1,2
1744358981.885521,1,2
1744358981.885568,1,2
1744358981.8856153,1,2
1744358981.8856628,1,2
1744358981.88571,1,2
1744358981.8857572,1,2
1744358981.8858047,1,2
1744358981.8858516,1,2
1744358981.885899,1,2
1744358981.8859463,1,2
1744358981.8860164,1,2
1744358981.8860662,1,2
1744358981.8861153,1,2
1744358981.8861628,1,2
1744358981.8862102,1,2
1744358981.8862588,1,2
1744358981.886307,1,2
1744358981.8863544,1,2
1744358981.8864024,1,2
1744358981.8864496,1,2
1744358981.886497,1,2
1744358981.8865445,1,2
1744358981.8865926,1,2
1744358981.88664,1,2
1744358981.886687,1,2
1744358981.886734,1,2
1744358981.8867815,1,2
1744358981.8868287,1,2
1744358981.8869476,1,2
1744358981.8870065,1,2
1744358981.8870554,1,2
1744358981.8871036,1,2
1744358981.8871508,1,2
1744358981.8871984,1,2
1744358981.8872461,1,2
1744358981.887293,1,2
1744358981.8873405,1,2
1744358981.8873882,1,2
1744358981.887436,1,2
1744358981.8874838,1,2
1744358981.8875313,1,2
1744358981.8875782,1,2
1744358981.887626,1,2
1744358981.8876731,1,2
1744358981.8877206,1,2
1744358981.887768,1,2
1744358981.8878155,1,2
1744358981.887865,1,2
1744358981.8879125,1,2
1744358981.88796,1,2
1744358981.8880072,1,2
1744358981.8880546,1,2
1744358981.888102,1,2
1744358981.8881495,1,2
1744358981.888197,1,2
1744358981.8882442,1,2
1744358981.8882918,1,2
1744358981.8883393,1,2
1744358981.8883862,1,2
1744358981.888434,1,2
1744358981.8884811,1,2
1744358981.8885286,1,2
1744358981.8885765,1,2
1744358981.8886242,1,2
1744358981.8886733,1,2
1744358981.888721,1,2
1744358981.8887713,1,2
1744358981.8888187,1,2
1744358981.888866,1,2
1744358981.8889134,1,2
1744358981.888961,1,2
1744358981.889008,1,2
1744358981.8890553,1,2
1744358981.8891027,1,2
1744358981.88915,1,2
1744358981.8891973,1,2
1744358981.8892443,1,2
1744358981.8892915,1,2
1744358981.8893392,1,2
1744358981.8893862,1,2
1744358981.8894336,1,2
1744358981.8894806,1,2
1744358981.889528,1,2
1744358981.8895762,1,2
1744358981.889624,1,2
1744358981.889671,1,2
1744358981.889718,1,2
1744358981.889765,1,2
1744358981.8898122,1,2
1744358981.88986,1,2
1744358981.8899071,1,2
1744358981.8899546,1,2
1744358981.8900182,1,2
1744358981.8900692,1,2
1744358981.8901172,1,2
1744358981.890165,1,2
1744358981.8902125,1,2
1744358981.8902602,1,2
1744358981.8903084,1,2
1744358981.8903563,1,2
1744358981.8904035,1,2
1744358981.8904514,1,2
1744358981.8904994,1,2
1744358981.8905468,1,2
1744358981.8905942,1,2
1744358981.8906415,1,2
1744358981.8906882,1,2
1744358981.890736,1,2
1744358981.890784,1,2
1744358981.8908315,1,2
1744358981.8908792,1,2
1744358981.8909268,1,2
1744358981.8909743,1,2
1744358981.891022,1,2
1744358981.8910692,1,2
1744358981.891117,1,2
1744358981.8911643,1,2
1744358981.8912117,1,2
1744358981.8912594,1,2
1744358981.8913066,1,2
1744358981.891354,1,2
1744358981.8914013,1,2
1744358981.8914487,1,2
1744358981.8914971,1,2
1744358981.8915446,1,2
1744358981.8915923,1,2
1744358981.8916395,1,2
1744358981.891687,1,2
1744358981.8917344,1,2
1744358981.8917816,1,2
1744358981.8918293,1,2
1744358981.8918767,1,2
1744358981.8919241,1,2
1744358981.8919716,1,2
1744358981.8920193,1,2
1744358981.8920667,1,2
1744358981.8921144,1,2
1744358981.8921623,1,2
1744358981.89221,1,2
1744358981.8922572,1,2
1744358981.892305,1,2
1744358981.892352,1,2
1744358981.8923993,1,2
1744358981.8924468,1,2
1744358981.8924944,1,2
1744358981.892542,1,2
1744358981.8925896,1,2
1744358981.8926373,1,2
1744358981.8926847,1,2
1744358981.8927324,1,2
1744358981.89278,1,2
1744358981.8928275,1,2
1744358981.892875,1,2
1744358981.8929224,1,2
1744358981.8929698,1,2
1744358981.8930173,1,2
1744358981.8930655,1,2
1744358981.8931139,1,2
1744358981.8931615,1,2
1744358981.8932095,1,2
1744358981.8932571,1,2
1744358981.8933048,1,2
1744358981.8933527,1,2
1744358981.8934004,1,2
1744358981.8934484,1,2
1744358981.8934958,1,2
1744358981.8935447,1,2
1744358981.8935938,1,2
1744358981.8936515,1,2
1744358981.8937032,1,2
1744358981.8937511,1,2
1744358981.8937986,1,2
1744358981.8938463,1,2
1744358981.8938937,1,2
1744358981.8939412,1,2
1744358981.8941107,1,2
1744358981.894162,1,2
1744358981.89421,1,2
1744358981.8942585,1,2
1744358981.894306,1,2
1744358981.8943539,1,2
1744358981.8944013,1,2
1744358981.8944492,1,2
1744358981.894497,1,2
1744358981.8945446,1,2
1744358981.8945923,1,2
1744358981.8946402,1,2
1744358981.8946877,1,2
1744358981.8947353,1,2
1744358981.894783,1,2
1744358981.8948302,1,2
1744358981.894878,1,2
1744358981.895013,1,2
1744358981.895069,1,2
1744358981.895119,1,2
1744358981.8951674,1,2
1744358981.895215,1,2
1744358981.8952627,1,2
1744358981.8953104,1,2
1744358981.8953586,1,2
1744358981.8954058,1,2
1744358981.8954537,1,2
1744358981.8955011,1,2
1744358981.8955486,1,2
1744358981.895596,1,2
1744358981.8956444,1,2
1744358981.8956919,1,2
1744358981.8957403,1,2
1744358981.8957877,1,2
1744358981.8958354,1,2
1744358981.8958826,1,2
1744358981.89593,1,2
1744358981.8959775,1,2
1744358981.8960252,1,2
1744358981.8960726,1,2
1744358981.8961213,1,2
1744358981.8961692,1,2
1744358981.8962166,1,2
1744358981.8962638,1,2
1744358981.896312,1,2
1744358981.8963597,1,2
1744358981.8964074,1,2
1744358981.896455,1,2
1744358981.8965025,1,2
1744358981.89655,1,2
1744358981.8965974,1,2
1744358981.8966448,1,2
1744358981.8966932,1,2
1744358981.8967412,1,2
1744358981.8967886,1,2
1744358981.8968363,1,2
1744358981.896884,1,2
1744358981.8969316,1,2
1744358981.896979,1,2
1744358981.8970265,1,2
1744358981.8970745,1,2
1744358981.8971214,1,2
1744358981.897169,1,2
1744358981.8972168,1,2
1744358981.8972678,1,2
1744358981.8973155,1,2
1744358981.8973632,1,2
1744358981.897411,1,2
1744358981.8974588,1,2
1744358981.897506,1,2
1744358981.8975537,1,2
1744358981.8976743,1,2
1744358981.8977263,1,2
1744358981.897775,1,2
1744358981.8978226,1,2
1744358981.8978703,1,2
1744358981.8979192,1,2
1744358981.897967,1,2
1744358981.898033,1,2
1744358981.898081,1,2
1744358981.8981283,1,2
1744358981.898176,1,2
1744358981.8982236,1,2
1744358981.8982716,1,2
1744358981.898319,1,2
1744358981.8983667,1,2
1744358981.8984163,1,2
1744358981.8984642,1,2
1744358981.8985121,1,2
1744358981.8985598,1,2
1744358981.8986073,1,2
1744358981.8986552,1,2
1744358981.8987057,1,2
1744358981.898753,1,2
1744358981.8988004,1,2
1744358981.898848,1,2
1744358981.8988953,1,2
1744358981.8989425,1,2
1744358981.89899,1,2
1744358981.8990371,1,2
1744358981.8990846,1,2
1744358981.899132,1,2
1744358981.8991797,1,2
1744358981.8992276,1,2
1744358981.8992753,1,2
1744358981.8993232,1,2
1744358981.8993707,1,2
1744358981.8994188,1,2
1744358981.8994694,1,2
1744358981.899519,1,2
1744358981.8995674,1,2
1744358981.899616,1,2
1744358981.8996644,1,2
1744358981.8997126,1,2
1744358981.8997602,1,2
1744358981.8998077,1,2
1744358981.8998551,1,2
1744358981.899903,1,2
1744358981.8999505,1,2
1744358981.8999987,1,2
1744358981.900046,1,2
1744358981.9000936,1,2
1744358981.900141,1,2
1744358981.9001887,1,2
1744358981.9003124,1,2
1744358981.9003792,1,2
1744358981.900429,1,2
1744358981.9004774,1,2
1744358981.9005277,1,2
1744358981.9005756,1,2
1744358981.9006236,1,2
1744358981.9006712,1,2
1744358981.900719,1,2
1744358981.9007661,1,2
1744358981.9008136,1,2
1744358981.9008613,1,2
1744358981.9009087,1,2
1744358981.9009566,1,2
1744358981.901004,1,2
1744358981.9010513,1,2
1744358981.9010987,1,2
1744358981.9011467,1,2
1744358981.9011943,1,2
1744358981.901242,1,2
1744358981.9012895,1,2
1744358981.9013371,1,2
1744358981.901385,1,2
1744358981.9014325,1,2
1744358981.901481,1,2
1744358981.9015286,1,2
1744358981.9015768,1,2
1744358981.9016247,1,2
1744358981.9016721,1,2
1744358981.9017198,1,2
1744358981.9017675,1,2
1744358981.901815,1,2
1744358981.9018626,1,2
1744358981.9019105,1,2
1744358981.9019582,1,2
1744358981.9020283,1,2
1744358981.9020786,1,2
1744358981.9021266,1,2
1744358981.902174,1,2
1744358981.9022212,1,2
1744358981.9022686,1,2
1744358981.902316,1,2
1744358981.902363,1,2
1744358981.90241,1,2
1744358981.9024572,1,2
1744358981.9025054,1,2
1744358981.9025533,1,2
1744358981.9026008,1,2
1744358981.9026494,1,2
1744358981.9026973,1,2
1744358981.9027448,1,2
1744358981.9027936,1,2
1744358981.902841,1,2
1744358981.9029624,1,2
1744358981.9030223,1,2
1744358981.9030704,1,2
1744358981.9031181,1,2
1744358981.903167,1,2
1744358981.903216,1,2
1744358981.9032638,1,2
1744358981.9033113,1,2
1744358981.9033597,1,2
1744358981.9034073,1,2
1744358981.9034624,1,2
1744358981.9035113,1,2
1744358981.9035592,1,2
1744358981.903607,1,2
1744358981.9036543,1,2
1744358981.903702,1,2
1744358981.9037497,1,2
1744358981.9037971,1,2
1744358981.9038446,1,2
1744358981.9038925,1,2
1744358981.9039402,1,2
1744358981.903988,1,2
1744358981.9040358,1,2
1744358981.904086,1,2
1744358981.9041333,1,2
1744358981.9041805,1,2
1744358981.9042284,1,2
1744358981.904276,1,2
1744358981.9043233,1,2
1744358981.9043713,1,2
1744358981.9044185,1,2
1744358981.904466,1,2
1744358981.9045136,1,2
1744358981.904561,1,2
1744358981.9046082,1,2
1744358981.9046557,1,2
1744358981.904703,1,2
1744358981.9047506,1,2
1744358981.904798,1,2
1744358981.9048452,1,2
1744358981.904893,1,2
1744358981.9049416,1,2
1744358981.9049897,1,2
1744358981.9050388,1,2
1744358981.9050877,1,2
1744358981.9051366,1,2
1744358981.9051843,1,2
1744358981.905232,1,2
1744358981.9052794,1,2
1744358981.9053268,1,2
1744358981.9053743,1,2
1744358981.9054217,1,2
1744358981.9054694,1,2
1744358981.9055173,1,2
1744358981.905651,1,2
1744358981.905721,1,2
1744358981.9057713,1,2
1744358981.9058192,1,2
1744358981.905867,1,2
1744358981.9059143,1,2
1744358981.9059625,1,2
1744358981.9060307,1,2
1744358981.9060793,1,2
1744358981.9061275,1,2
1744358981.9061747,1,2
1744358981.9062226,1,2
1744358981.9062705,1,2
1744358981.9063177,1,2
1744358981.9063659,1,2
1744358981.9064136,1,2
1744358981.9064612,1,2
1744358981.9065084,1,2
1744358981.9065554,1,2
1744358981.906603,1,2
1744358981.9066503,1,2
1744358981.906698,1,2
1744358981.9067454,1,2
1744358981.906793,1,2
1744358981.906841,1,2
1744358981.9068885,1,2
1744358981.9069364,1,2
1744358981.9069839,1,2
1744358981.9070315,1,2
1744358981.9070792,1,2
1744358981.9071264,1,2
1744358981.907174,1,2
1744358981.9072213,1,2
1744358981.907269,1,2
1744358981.9073162,1,2
1744358981.9073637,1,2
1744358981.907411,1,2
1744358981.9074593,1,2
1744358981.9075067,1,2
1744358981.9075544,1,2
1744358981.9076014,1,2
1744358981.9076495,1,2
1744358981.9076972,1,2
1744358981.9077444,1,2
1744358981.9077919,1,2
1744358981.9078393,1,2
1744358981.9078865,1,2
1744358981.9079347,1,2
1744358981.9079823,1,2
1744358981.9080298,1,2
1744358981.9080772,1,2
1744358981.9081247,1,2
1744358981.9081724,1,2
1744358981.9082198,1,2
1744358981.9082677,1,2
1744358981.908442,1,2
1744358981.9084916,1,2
1744358981.9085393,1,2
1744358981.9085867,1,2
1744358981.9086347,1,2
1744358981.9086819,1,2
1744358981.9087296,1,2
1744358981.908777,1,2
1744358981.9088252,1,2
1744358981.9088721,1,2
1744358981.9089198,1,2
1744358981.908967,1,2
1744358981.9090142,1,2
1744358981.9090617,1,2
1744358981.9091089,1,2
1744358981.9091566,1,2
1744358981.909204,1,2
1744358981.909251,1,2
1744358981.9092984,1,2
1744358981.9093459,1,2
1744358981.909393,1,2
1744358981.9094403,1,2
1744358981.9094892,1,2
1744358981.9095368,1,2
1744358981.909584,1,2
1744358981.9096313,1,2
1744358981.9096787,1,2
1744358981.909726,1,2
1744358981.9097736,1,2
1744358981.909821,1,2
1744358981.9098682,1,2
1744358981.9099157,1,2
1744358981.9099636,1,2
1744358981.9100268,1,2
1744358981.9100754,1,2
1744358981.9101233,1,2
1744358981.9101708,1,2
1744358981.9102185,1,2
1744358981.9102662,1,2
1744358981.9103138,1,2
1744358981.9103608,1,2
1744358981.910409,1,2
1744358981.9104564,1,2
1744358981.9105039,1,2
1744358981.910551,1,2
1744358981.9105988,1,2
1744358981.910646,1,2
1744358981.9106936,1,2
1744358981.9107413,1,2
1744358981.9107885,1,2
1744358981.910836,1,2
1744358981.9109564,1,2
1744358981.9110126,1,2
1744358981.9110615,1,2
1744358981.9111094,1,2
1744358981.911157,1,2
1744358981.911204,1,2
1744358981.9112515,1,2
1744358981.9112988,1,2
1744358981.9113464,1,2
1744358981.9113941,1,2
1744358981.911441,1,2
1744358981.9114883,1,2
1744358981.9115355,1,2
1744358981.9115834,1,2
1744358981.9116309,1,2
1744358981.9116797,1,2
1744358981.911728,1,2
1744358981.9117765,1,2
1744358981.9118245,1,2
1744358981.9118714,1,2
1744358981.91192,1,2
1744358981.9119678,1,2
1744358981.9120152,1,2
1744358981.9121828,1,2
1744358981.9122338,1,2
1744358981.9122827,1,2
1744358981.9123309,1,2
1744358981.9123785,1,2
1744358981.9124262,1,2
1744358981.9124737,1,2
1744358981.9125214,1,2
1744358981.9125695,1,2
1744358981.9126172,1,2
1744358981.912665,1,2
1744358981.9127128,1,2
1744358981.91276,1,2
1744358981.9128075,1,2
1744358981.9128547,1,2
